id,lodging_revenue,other_revenue,total_revenue
67256,1687.5,259.5,1947.0
67258,334.8,202.2,537.0
67260,334.8,179.7,514.5
67261,2466.0,258.0,2724.0
67262,822.0,158.5,980.5
67263,1900.0,511.5,2411.5
67267,1764.0,198.0,1962.0
67269,1764.0,168.0,1932.0
67271,1764.0,300.0,2064.0
67273,412.0,54.0,466.0
67276,1064.25,162.5,1226.75
67279,137.0,52.0,189.0
67281,137.0,27.5,164.5
67283,258.0,24.0,282.0
67285,935.0,70.0,1005.0
67287,624.0,72.0,696.0
67288,548.0,56.0,604.0
67290,1764.0,177.0,1941.0
67292,588.0,310.5,898.5
67294,371.52,42.5,414.02
67296,214.0,25.0,239.0
67300,240.3,43.9,284.2
67302,235.0,49.0,284.0
67305,1008.0,738.0,1746.0
67307,179.0,26.0,205.0
67309,189.0,2.0,191.0
67310,137.0,14.0,151.0
67311,512.0,56.0,568.0
67313,512.0,56.0,568.0
67315,500.0,28.0,528.0
67316,512.0,95.8,607.8
67318,1561.5,470.5,2032.0
67321,417.0,6.0,423.0
67323,610.44,63.0,673.44
67327,0.0,0.0,0.0
67328,716.0,8.0,724.0
67330,249.0,110.0,359.0
67332,249.0,193.5,442.5
67334,249.0,110.0,359.0
67336,249.0,110.0,359.0
67338,249.0,132.5,381.5
67340,249.0,225.5,474.5
67342,249.0,110.0,359.0
67344,249.0,236.0,485.0
67346,237.0,55.0,292.0
67347,249.0,110.0,359.0
67349,249.0,110.0,359.0
67351,249.0,116.0,365.0
67353,249.0,123.5,372.5
67355,249.0,110.0,359.0
67357,249.0,110.0,359.0
67359,834.0,78.0,912.0
67361,1169.0,205.0,1374.0
67363,684.0,84.0,768.0
67365,306.0,81.0,387.0
67367,588.0,123.5,711.5
67368,1233.0,234.0,1467.0
67370,2405.0,255.0,2660.0
67373,318.0,28.0,346.0
67375,936.0,366.0,1302.0
67378,412.5,140.0,552.5
67380,146.0,20.0,166.0
67384,376.0,79.0,455.0
67386,374.0,68.0,442.0
67388,376.0,179.5,555.5
67390,374.0,28.0,402.0
67392,272.0,30.0,302.0
67396,235.0,16.5,251.5
67399,137.0,24.0,161.0
67400,645.0,37.0,682.0
67402,330.0,62.0,392.0
67404,441.0,47.0,488.0
67406,774.0,199.0,973.0
67409,274.0,48.0,322.0
67411,798.0,98.0,896.0
67413,534.0,178.0,712.0
67415,798.0,293.0,1091.0
67417,354.0,28.0,382.0
67419,196.56,44.5,241.06
67421,196.56,22.0,218.56
67423,387.0,253.5,640.5
67425,238.0,75.5,313.5
67427,798.0,194.5,992.5
67429,512.64,148.5,661.14
67432,363.0,42.0,405.0
67434,1089.0,126.0,1215.0
67436,195.0,10.5,205.5
67438,331.44,92.26,423.7
67440,915.6,134.5,1050.1
67443,809.92,251.5,1061.42
67445,302.0,78.0,380.0
67448,594.0,155.0,749.0
67451,822.0,84.0,906.0
67453,588.0,118.0,706.0
67455,984.0,117.5,1101.5
67457,288.0,6.0,294.0
67459,324.0,30.0,354.0
67461,156.0,27.0,183.0
67464,103.2,12.0,115.2
67466,453.0,100.98,553.98
67469,339.0,6.0,345.0
67471,453.0,210.5,663.5
67473,82.5,20.0,102.5
67475,660.0,48.0,708.0
67477,2244.0,24.0,2268.0
67481,833.0,207.5,1040.5
67484,2499.0,294.0,2793.0
67486,354.0,68.0,422.0
67488,235.0,23.0,258.0
67491,349.4,103.0,452.4
67498,274.0,28.0,302.0
67500,382.0,76.0,458.0
67502,238.0,52.0,290.0
67504,720.0,84.0,804.0
67506,313.2,42.0,355.2
67510,357.0,66.0,423.0
67512,882.0,42.0,924.0
67513,357.0,42.0,399.0
67515,185.0,42.0,227.0
67518,588.0,184.25,772.25
67520,588.0,188.75,776.75
67522,2335.0,280.0,2615.0
67525,1319.57,98.0,1417.57
67528,358.0,24.0,382.0
67530,798.0,96.0,894.0
67533,652.0,99.0,751.0
67537,387.0,51.0,438.0
67540,274.0,155.5,429.5
67542,369.0,48.0,417.0
67544,411.0,116.0,527.0
67546,544.0,179.5,723.5
67549,411.0,107.0,518.0
67551,618.0,282.0,900.0
67552,370.0,135.0,505.0
67555,387.0,25.5,412.5
67557,163.0,40.0,203.0
67560,1110.0,126.0,1236.0
67563,1110.0,126.0,1236.0
67566,463.5,64.0,527.5
67568,1112.0,32.0,1144.0
67570,157.5,23.0,180.5
67572,458.2,62.0,520.2
67578,544.0,120.5,664.5
67582,278.4,45.5,323.9
67585,562.2,205.0,767.2
67589,869.4,408.0,1277.4
67591,801.2,532.5,1333.7
67594,183.0,14.0,197.0
67596,720.0,84.0,804.0
67598,939.6,126.0,1065.6
67601,846.0,84.0,930.0
67603,129.0,23.0,152.0
67606,1432.0,238.5,1670.5
67607,1740.0,265.5,2005.5
67609,442.3,75.2,517.5
67611,1860.0,531.5,2391.5
67614,1214.5,395.5,1610.0
67617,362.0,34.5,396.5
67619,258.0,17.0,275.0
67622,155.0,2.0,157.0
67624,662.88,368.8,1031.68
67626,167.0,107.1,274.1
67628,618.0,147.0,765.0
67629,318.0,4.0,322.0
67630,806.4,171.0,977.4
67633,342.0,42.0,384.0
67635,251.1,38.4,289.5
67637,92.0,14.0,106.0
67639,272.0,50.0,322.0
67641,248.58,121.07,369.65
67643,258.0,4.0,262.0
67645,480.6,12.0,492.6
67647,480.6,72.0,552.6
67649,216.0,74.5,290.5
67651,387.0,12.0,399.0
67653,165.0,48.0,213.0
67655,645.0,80.0,725.0
67657,312.0,183.0,495.0
67660,274.0,73.0,347.0
67662,159.0,41.0,200.0
67664,378.0,41.0,419.0
67666,274.0,48.0,322.0
67668,274.0,28.0,302.0
67670,728.7,98.0,826.7
67672,649.0,195.5,844.5
67674,215.0,474.0,689.0
67677,816.0,48.0,864.0
67678,163.0,14.0,177.0
67679,185.0,21.0,206.0
67682,463.5,86.0,549.5
67684,465.0,70.0,535.0
67686,742.0,159.2,901.2
67687,959.0,224.0,1183.0
67689,215.0,54.1,269.1
67692,331.44,50.76,382.2
67694,1480.0,632.5,2112.5
67697,416.4,56.0,472.4
67699,2536.0,224.0,2760.0
67702,444.0,142.74,586.74
67706,576.0,51.0,627.0
67709,300.24,115.0,415.24
67710,300.24,88.5,388.74
67712,234.7,20.0,254.7
67716,1200.0,431.0,1631.0
67718,685.0,65.0,750.0
67720,685.0,97.6,782.6
67722,392.0,54.0,446.0
67725,519.0,153.5,672.5
67728,814.0,82.5,896.5
67731,312.0,54.0,366.0
67734,822.0,144.0,966.0
67736,624.0,71.5,695.5
67739,541.0,69.5,610.5
67740,497.16,76.14,573.3000000000001
67741,179.0,2.0,181.0
67743,561.0,42.0,603.0
67745,1514.48,403.0,1917.48
67748,665.0,201.0,866.0
67751,411.0,213.5,624.5
67753,522.0,123.5,645.5
67757,1372.0,758.25,2130.25
67760,870.0,48.0,918.0
67762,400.0,70.0,470.0
67764,830.0,150.5,980.5
67767,436.0,56.0,492.0
67770,298.0,30.5,328.5
67772,600.0,127.5,727.5
67774,416.4,79.0,495.4
67776,1917.0,352.5,2269.5
67779,452.0,75.0,527.0
67780,370.0,42.0,412.0
67782,461.0,42.0,503.0
67784,798.0,116.0,914.0
67786,526.0,60.0,586.0
67790,1221.0,276.0,1497.0
67793,407.0,108.0,515.0
67795,1356.0,240.0,1596.0
67796,540.8,52.0,592.8
67797,256.32,60.0,316.32
67800,460.0,62.0,522.0
67803,563.0,114.0,677.0
67805,784.0,177.0,961.0
67808,1200.0,141.0,1341.0
67810,855.0,70.0,925.0
67812,993.6,354.0,1347.6
67814,387.0,21.0,408.0
67816,582.0,79.5,661.5
67820,734.16,99.52,833.68
67821,596.0,161.5,757.5
67823,82.5,17.0,99.5
67825,281.36,4.0,285.36
67828,430.0,50.5,480.5
67831,1200.0,244.5,1444.5
67834,294.12,6.0,300.12
67836,387.0,8.5,395.5
67838,882.0,266.0,1148.0
67840,497.0,163.0,660.0
67842,497.0,114.0,611.0
67844,1288.0,186.0,1474.0
67847,294.12,18.0,312.12
67849,269.56,30.5,300.06
67851,1078.0,324.5,1402.5
67852,920.7,132.8,1053.5
67854,920.7,225.3,1146.0
67856,258.0,24.0,282.0
67858,258.0,4.0,262.0
67860,559.2,184.0,743.2
67864,760.25,141.0,901.25
67867,432.0,135.5,567.5
67869,331.44,149.76,481.2
67871,258.0,9.5,267.5
67873,766.0,8.0,774.0
67875,278.1,38.4,316.5
67877,278.1,38.4,316.5
67879,745.74,416.15,1161.8899999999999
67881,307.44,42.0,349.44
67884,547.0,36.0,583.0
67886,822.0,120.0,942.0
67888,411.0,106.5,517.5
67890,531.0,49.5,580.5
67892,760.0,264.0,1024.0
67894,433.8,238.25,672.05
67897,555.0,93.0,648.0
67900,326.0,25.5,351.5
67901,685.0,130.0,815.0
67903,567.0,69.0,636.0
67907,555.0,250.5,805.5
67910,307.44,45.0,352.44
67912,606.48,77.5,683.98
67915,506.2,78.0,584.2
67917,506.2,78.5,584.7
67919,531.0,108.0,639.0
67921,1409.4,563.0,1972.4
67924,1925.0,161.0,2086.0
67928,199.0,2.0,201.0
67930,302.0,19.0,321.0
67933,786.96,113.0,899.96
67936,482.88,160.5,643.38
67939,260.76,52.0,312.76
67941,260.76,114.0,374.76
67943,708.0,73.0,781.0
67945,1431.0,18.0,1449.0
67946,558.0,61.5,619.5
67949,477.0,36.0,513.0
67951,1064.35,142.5,1206.85
67954,756.0,247.2,1003.2
67956,686.28,21.0,707.28
67958,444.0,86.0,530.0
67962,318.0,128.5,446.5
67963,318.0,12.0,330.0
67965,633.0,93.0,726.0
67967,489.0,42.0,531.0
67969,1368.0,870.0,2238.0
67972,1918.0,182.0,2100.0
67974,89.0,2.0,91.0
67976,456.0,78.0,534.0
67977,488.0,8.0,496.0
67979,1853.04,14.0,1867.04
67981,636.0,214.5,850.5
67983,640.5,159.0,799.5
67985,6431.0,364.0,6795.0
67986,215.0,21.0,236.0
67989,648.0,195.0,843.0
67991,1944.0,75.0,2019.0
67993,216.0,37.5,253.5
67996,645.0,60.0,705.0
67999,558.0,110.5,668.5
68002,367.08,50.76,417.84
68004,306.24,56.0,362.24
68006,477.0,77.0,554.0
68008,954.0,228.0,1182.0
68010,816.0,90.0,906.0
68014,954.0,6.0,960.0
68015,278.1,153.4,431.5
68017,381.6,296.0,677.6
68019,381.6,9.0,390.6
68020,248.58,54.07,302.65000000000003
68022,248.58,65.07,313.65
68024,427.3,72.0,499.3
68027,440.72,68.0,508.72
68029,1241.1,452.5,1693.6
68032,684.0,97.5,781.5
68034,648.0,121.0,769.0
68037,1117.8,292.0,1409.8
68039,1002.0,84.0,1086.0
68041,354.0,60.5,414.5
68043,569.56,169.0,738.56
68045,475.2,76.8,552.0
68048,456.0,56.0,512.0
68050,877.92,168.5,1046.42
68054,516.0,34.9,550.9
68056,151.0,2.0,153.0
68059,387.0,6.0,393.0
68061,666.96,98.0,764.96
68063,330.0,58.5,388.5
68065,712.8,140.7,853.5
68068,387.0,78.0,465.0
68070,475.2,81.8,557.0
68073,1845.0,231.0,2076.0
68077,366.0,76.0,442.0
68079,446.88,279.6,726.48
68082,1220.4,142.0,1362.4
68084,1173.0,14.0,1187.0
68086,360.0,211.5,571.5
68089,668.0,56.0,724.0
68091,360.0,64.5,424.5
68093,1029.0,129.5,1158.5
68095,333.6,146.0,479.6
68098,185.0,21.0,206.0
68100,416.0,123.0,539.0
68101,668.0,56.0,724.0
68103,435.36,129.0,564.36
68105,405.0,51.0,456.0
68108,557.12,96.0,653.12
68111,356.4,93.1,449.5
68114,524.4,63.0,587.4
68116,952.35,296.0,1248.35
68119,515.94,63.0,578.94
68122,309.6,6.0,315.6
68124,349.7,42.0,391.7
68127,1545.0,147.0,1692.0
68130,349.7,40.0,389.7
68133,432.0,146.5,578.5
68135,349.7,42.0,391.7
68138,1049.1,120.0,1169.1
68141,349.7,40.0,389.7
68144,137.0,14.0,151.0
68146,971.6,626.0,1597.6
68149,294.12,100.0,394.12
68151,870.0,230.4,1100.4
68155,668.0,56.0,724.0
68157,516.0,48.0,564.0
68159,670.0,85.0,755.0
68162,2055.0,210.0,2265.0
68163,3123.0,1056.75,4179.75
68164,1041.0,399.5,1440.5
68166,339.0,6.0,345.0
68168,1017.0,237.0,1254.0
68170,1017.0,18.0,1035.0
68172,145.0,56.0,201.0
68175,571.98,51.0,622.98
68179,256.0,28.0,284.0
68181,468.0,51.0,519.0
68184,320.4,8.0,328.4
68186,356.4,57.6,414.0
68189,476.0,155.0,631.0
68191,430.0,68.0,498.0
68194,814.0,188.0,1002.0
68197,764.0,152.0,916.0
68199,668.0,124.0,792.0
68201,516.0,62.0,578.0
68203,536.0,167.5,703.5
68206,548.0,56.0,604.0
68208,692.24,84.0,776.24
68211,2638.0,49.5,2687.5
68214,318.0,4.0,322.0
68216,795.0,30.0,825.0
68218,588.05,245.2,833.25
68221,450.3,144.5,594.8
68226,775.0,12.5,787.5
68228,860.0,109.5,969.5
68231,364.0,44.0,408.0
68234,1294.48,265.6,1560.08
68237,888.0,375.5,1263.5
68241,548.0,136.0,684.0
68243,717.0,83.0,800.0
68245,430.0,90.0,520.0
68248,954.0,12.0,966.0
68250,912.0,120.0,1032.0
68252,628.0,116.0,744.0
68253,252.0,36.0,288.0
68257,815.0,269.5,1084.5
68261,1233.0,126.0,1359.0
68263,411.0,42.0,453.0
68265,348.3,64.0,412.3
68268,381.6,81.7,463.3
68271,318.0,28.0,346.0
68273,516.0,14.0,530.0
68275,760.0,308.0,1068.0
68278,80.1,1.0,81.1
68279,362.0,2.0,364.0
68282,492.0,143.5,635.5
68284,1322.0,165.0,1487.0
68288,1170.0,419.5,1589.5
68291,370.8,51.2,422.0
68293,387.0,40.8,427.8
68294,432.0,195.0,627.0
68296,1548.0,204.0,1752.0
68299,489.0,102.0,591.0
68301,1377.0,206.0,1583.0
68304,334.0,48.0,382.0
68306,484.0,60.0,544.0
68310,452.0,8.0,460.0
68312,326.0,28.0,354.0
68314,232.0,21.0,253.0
68316,218.0,29.0,247.0
68319,795.0,87.0,882.0
68321,424.0,225.0,649.0
68324,755.0,240.0,995.0
68326,567.0,6.0,573.0
68327,535.2,92.0,627.2
68330,1002.0,128.0,1130.0
68332,504.8,78.0,582.8
68335,380.0,74.5,454.5
68337,778.5,135.7,914.2
68341,1189.0,283.5,1472.5
68343,795.0,99.7,894.7
68345,595.0,70.0,665.0
68347,570.0,70.0,640.0
68349,570.0,324.5,894.5
68351,163.0,14.0,177.0
68353,393.0,89.5,482.5
68357,137.0,14.0,151.0
68359,318.0,7.5,325.5
68361,347.7,57.8,405.5
68363,159.0,2.0,161.0
68365,342.0,240.0,582.0
68367,516.0,11.0,527.0
68369,441.0,42.0,483.0
68371,3006.0,753.0,3759.0
68373,555.0,63.0,618.0
68376,3567.0,294.0,3861.0
68378,3567.0,276.0,3843.0
68380,604.0,132.0,736.0
68383,855.0,377.0,1232.0
68386,516.0,113.5,629.5
68388,422.04,390.0,812.04
68390,129.0,2.0,131.0
68392,1269.6,126.0,1395.6
68398,288.0,14.0,302.0
68402,288.0,13.0,301.0
68406,387.0,54.0,441.0
68408,215.0,90.2,305.2
68411,870.4,295.6,1166.0
68413,318.0,45.0,363.0
68415,516.0,72.5,588.5
68417,795.0,21.0,816.0
68419,129.0,2.0,131.0
68421,129.0,2.0,131.0
68423,129.0,2.0,131.0
68425,705.0,93.0,798.0
68427,119.0,14.0,133.0
68428,119.0,14.0,133.0
68430,119.0,14.0,133.0
68432,119.0,35.0,154.0
68434,588.0,56.0,644.0
68436,548.0,202.0,750.0
68438,1872.0,220.0,2092.0
68441,531.0,42.0,573.0
68443,508.5,21.0,529.5
68444,873.0,144.0,1017.0
68446,468.0,81.0,549.0
68449,185.4,109.8,295.2
68452,222.0,34.0,256.0
68453,771.25,70.0,841.25
68455,342.0,65.0,407.0
68457,648.0,86.25,734.25
68458,1008.0,76.0,1084.0
68462,430.0,142.0,572.0
68465,278.1,68.4,346.5
68467,312.0,109.5,421.5
68470,282.0,24.0,306.0
68474,1039.05,90.0,1129.05
68476,346.35,93.5,439.85
68478,1208.0,280.0,1488.0
68481,537.0,18.0,555.0
68482,1165.0,167.5,1332.5
68486,1022.0,334.0,1356.0
68490,875.88,114.0,989.88
68492,137.0,41.5,178.5
68494,944.88,296.5,1241.38
68499,193.0,135.0,328.0
68501,286.0,14.0,300.0
68502,507.0,30.0,537.0
68504,507.0,126.0,633.0
68507,620.8,119.5,740.3
68509,387.0,11.0,398.0
68511,342.0,56.0,398.0
68513,1644.0,168.0,1812.0
68514,548.0,58.0,606.0
68518,1329.3,305.5,1634.8
68521,177.0,79.5,256.5
68523,300.0,60.5,360.5
68525,461.8,40.0,501.8
68527,449.8,56.0,505.8
68529,411.0,95.0,506.0
68531,555.0,85.0,640.0
68534,408.12,6.0,414.12
68536,179.0,41.0,220.0
68537,119.0,32.0,151.0
68539,404.34,102.0,506.34
68542,404.34,60.0,464.34
68545,430.0,62.0,492.0
68548,89.0,2.0,91.0
68550,178.0,27.5,205.5
68552,1009.8,342.0,1351.8
68555,148.0,14.0,162.0
68557,580.02,88.83,668.85
68559,212.96,49.5,262.46000000000004
68562,465.0,234.0,699.0
68564,965.8,102.0,1067.8
68569,586.0,70.0,656.0
68571,586.0,120.0,706.0
68573,1020.0,285.0,1305.0
68576,149.0,19.0,168.0
68579,248.0,52.0,300.0
68582,744.0,936.0,1680.0
68584,416.0,60.0,476.0
68588,356.4,87.6,444.0
68591,303.3,53.0,356.3
68593,615.6,84.0,699.6
68595,573.0,123.5,696.5
68599,153.0,7.0,160.0
68600,407.0,38.2,445.2
68601,744.0,108.0,852.0
68604,850.0,84.0,934.0
68607,615.6,84.0,699.6
68609,441.3,63.0,504.3
68612,577.6,36.0,613.6
68615,436.8,71.0,507.8
68617,506.0,56.0,562.0
68619,506.0,39.0,545.0
68621,302.0,126.5,428.5
68623,508.0,36.5,544.5
68625,110.0,15.5,125.5
68627,1005.48,25.5,1030.98
68630,594.0,247.5,841.5
68633,104.0,7.0,111.0
68634,324.0,6.0,330.0
68636,440.0,172.0,612.0
68639,116.44,14.0,130.44
68641,256.82,4.0,260.82
68645,129.6,38.0,167.6
68648,149.0,12.0,161.0
68651,447.0,3.0,450.0
68653,1374.0,162.0,1536.0
68656,149.0,1.0,150.0
68658,941.0,196.0,1137.0
68660,330.0,3.0,333.0
68661,868.0,353.5,1221.5
68663,2053.0,447.0,2500.0
68665,974.0,518.0,1492.0
68667,324.0,6.0,330.0
68669,1047.0,130.0,1177.0
68672,324.0,6.0,330.0
68674,324.0,6.0,330.0
68676,635.0,63.0,698.0
68679,149.0,12.0,161.0
68681,528.2,169.5,697.7
68683,491.0,42.0,533.0
68685,467.0,6.0,473.0
68687,377.0,73.0,450.0
68688,192.0,40.0,232.0
68690,324.0,6.0,330.0
68692,1159.86,159.14,1319.0
68694,171.0,141.0,312.0
68697,465.0,251.5,716.5
68699,412.0,56.0,468.0
68701,116.44,54.0,170.44
68703,113.24,14.5,127.74
68705,324.0,6.0,330.0
68707,324.0,24.5,348.5
68709,378.0,23.5,401.5
68710,123.0,24.0,147.0
68712,262.0,24.0,286.0
68714,458.0,169.0,627.0
68715,314.0,28.0,342.0
68717,343.0,60.0,403.0
68720,141.0,2.0,143.0
68723,1173.0,134.0,1307.0
68725,391.0,57.0,448.0
68727,350.0,50.5,400.5
68730,442.0,62.0,504.0
68733,432.7,56.0,488.7
68735,1009.06,474.0,1483.06
68738,1009.06,135.0,1144.06
68742,540.0,166.5,706.5
68744,749.1,151.5,900.6
68749,274.0,89.5,363.5
68751,441.0,33.0,474.0
68754,254.0,28.0,282.0
68756,762.0,144.0,906.0
68758,808.8,98.0,906.8
68760,808.8,126.0,934.8
68762,651.0,98.0,749.0
68764,115.0,2.0,117.0
68766,137.0,14.0,151.0
68768,735.0,52.0,787.0
68771,736.0,123.0,859.0
68775,1083.36,182.32,1265.6799999999998
68779,516.45,51.0,567.45
68782,309.0,67.5,376.5
68784,533.68,119.5,653.18
68787,103.0,14.0,117.0
68788,115.0,32.0,147.0
68791,103.0,42.0,145.0
68793,93.6,73.0,166.6
68795,115.0,32.0,147.0
68798,883.0,14.0,897.0
68800,235.68,42.5,278.18
68804,1021.0,349.5,1370.5
68807,398.4,235.5,633.9
68809,418.5,74.0,492.5
68811,119.0,15.0,134.0
68813,456.0,56.0,512.0
68815,424.0,94.0,518.0
68819,122.0,18.0,140.0
68822,110.0,28.0,138.0
68824,110.0,18.0,128.0
68827,710.7,139.5,850.2
68830,710.7,130.0,840.7
68832,462.04,73.5,535.54
68835,127.0,53.0,180.0
68837,2205.0,165.0,2370.0
68840,119.0,2.0,121.0
68842,119.0,2.0,121.0
68844,226.2,20.0,246.2
68846,728.64,14.0,742.64
68848,834.3,111.2,945.5
68850,1203.0,197.0,1400.0
68852,1296.0,251.5,1547.5
68854,1296.0,319.2,1615.2
68855,494.58,63.0,557.5799999999999
68858,119.0,2.0,121.0
68859,648.0,91.0,739.0
68861,178.0,24.0,202.0
68863,495.0,128.0,623.0
68865,149.0,32.5,181.5
68866,132.68,1.0,133.68
68867,765.0,18.0,783.0
68869,149.0,32.5,181.5
68871,895.0,98.0,993.0
68874,471.0,72.0,543.0
68876,849.0,98.0,947.0
68878,470.0,60.0,530.0
68882,418.76,224.23,642.99
68885,1785.0,380.0,2165.0
68887,324.0,88.0,412.0
68889,330.0,151.0,481.0
68891,705.0,85.0,790.0
68893,275.31,42.57,317.88
68895,423.0,66.0,489.0
68898,632.0,132.5,764.5
68900,664.4,378.0,1042.4
68902,774.0,100.0,874.0
68904,1113.0,139.0,1252.0
68905,468.0,52.0,520.0
68906,127.0,24.0,151.0
68908,238.0,117.0,355.0
68910,262.0,65.0,327.0
68912,518.0,110.5,628.5
68914,1554.0,168.0,1722.0
68916,687.0,86.5,773.5
68918,1056.0,645.99,1701.99
68920,1056.0,636.0,1692.0
68922,186.0,28.0,214.0
68924,471.0,129.5,600.5
68926,1413.0,126.0,1539.0
68928,237.6,36.4,274.0
68931,292.0,34.0,326.0
68934,127.0,106.5,233.5
68936,3336.0,1826.0,5162.0
68938,984.0,954.0,1938.0
68941,615.0,109.2,724.2
68943,119.0,12.0,131.0
68945,119.0,2.0,121.0
68947,371.52,40.0,411.52
68950,119.0,2.0,121.0
68952,452.0,168.5,620.5
68955,1051.25,258.5,1309.75
68957,147.0,17.5,164.5
68959,1822.5,168.0,1990.5
68961,306.0,62.0,368.0
68962,381.0,42.0,423.0
68964,127.0,24.0,151.0
68966,238.0,17.5,255.5
68968,662.88,99.52,762.4
68970,441.0,269.5,710.5
68972,127.0,14.0,141.0
68974,648.9,89.6,738.5
68976,558.0,153.5,711.5
68978,464.0,97.0,561.0
68982,577.5,102.5,680.0
68985,1043.3,80.0,1123.3
68989,563.85,51.2,615.0500000000001
68991,371.52,126.0,497.52
68993,306.0,14.0,320.0
68994,582.0,30.5,612.5
68995,127.0,24.0,151.0
68996,176.0,73.5,249.5
68999,662.88,127.52,790.4
69001,662.88,205.52,868.4
69003,258.0,8.0,266.0
69005,127.0,14.0,141.0
69007,238.0,127.5,365.5
69010,258.0,41.5,299.5
69012,298.0,4.0,302.0
69014,733.0,94.5,827.5
69017,324.0,48.0,372.0
69019,314.0,60.0,374.0
69021,342.0,84.5,426.5
69023,110.0,14.0,124.0
69025,152.0,21.0,173.0
69028,411.0,42.0,453.0
69030,447.0,6.0,453.0
69032,1064.0,250.5,1314.5
69035,537.0,153.5,690.5
69038,509.0,392.25,901.25
69040,642.6,141.5,784.1
69042,330.0,73.5,403.5
69044,330.0,42.0,372.0
69046,146.84,14.0,160.84
69048,175.0,30.0,205.0
69051,146.0,76.0,222.0
69054,292.0,54.0,346.0
69057,528.0,59.0,587.0
69060,820.0,193.5,1013.5
69063,528.0,137.5,665.5
69066,330.0,42.0,372.0
69068,205.0,86.25,291.25
69069,358.32,33.0,391.32
69071,349.32,54.0,403.32
69073,558.0,84.0,642.0
69075,258.0,4.0,262.0
69077,342.0,55.0,397.0
69079,605.0,10.0,615.0
69081,216.0,6.5,222.5
69083,410.0,54.0,464.0
69086,410.0,44.5,454.5
69089,238.0,24.0,262.0
69091,315.0,79.5,394.5
69094,652.0,131.0,783.0
69096,652.0,101.5,753.5
69098,456.0,56.0,512.0
69100,559.0,166.0,725.0
69102,350.0,47.0,397.0
69105,423.0,6.0,429.0
69108,372.0,115.5,487.5
69110,456.0,123.0,579.0
69112,543.0,144.0,687.0
69114,556.2,109.3,665.5
69116,456.0,148.0,604.0
69118,154.0,59.5,213.5
69122,130.5,1.0,131.5
69123,628.0,56.0,684.0
69125,167.2,64.0,231.2
69127,1296.0,129.8,1425.8
69129,416.0,90.5,506.5
69131,205.0,26.5,231.5
69134,228.0,39.0,267.0
69136,924.0,147.0,1071.0
69139,3888.0,390.0,4278.0
69141,110.0,20.0,130.0
69143,624.0,56.0,680.0
69145,1011.0,357.0,1368.0
69149,362.32,56.0,418.32
69151,468.0,190.5,658.5
69153,1533.0,347.5,1880.5
69155,785.0,137.0,922.0
69157,411.0,57.5,468.5
69159,534.0,66.5,600.5
69162,318.0,12.5,330.5
69164,550.0,70.0,620.0
69166,1026.0,191.5,1217.5
69168,205.0,36.0,241.0
69171,409.5,123.0,532.5
69174,141.0,2.0,143.0
69177,126.72,2.0,128.72
69180,126.72,3.0,129.72
69182,417.0,75.0,492.0
69184,447.0,60.0,507.0
69186,1054.0,371.5,1425.5
69188,994.0,228.0,1222.0
69190,724.0,121.5,845.5
69192,438.72,68.0,506.72
69195,440.0,66.0,506.0
69197,1320.0,222.0,1542.0
69199,314.0,232.5,546.5
69201,314.0,70.0,384.0
69203,1383.6,138.9,1522.5
69205,357.0,154.0,511.0
69207,251.1,38.4,289.5
69209,456.0,63.0,519.0
69211,636.0,125.0,761.0
69215,1455.0,475.0,1930.0
69218,456.0,59.5,515.5
69220,516.0,65.0,581.0
69224,616.0,84.0,700.0
69227,1788.0,508.5,2296.5
69229,1400.4,707.4,2107.8
69231,651.2,211.0,862.2
69234,768.0,28.0,796.0
69235,280.52,42.0,322.52
69238,470.0,62.0,532.0
69241,1413.0,126.0,1539.0
69243,1728.0,330.5,2058.5
69245,471.0,39.0,510.0
69247,149.0,26.0,175.0
69249,440.0,56.0,496.0
69251,167.0,72.5,239.5
69253,717.5,105.0,822.5
69256,765.0,83.0,848.0
69259,477.0,6.0,483.0
69261,844.0,214.0,1058.0
69263,1056.0,102.0,1158.0
69266,1025.0,313.5,1338.5
69268,2355.0,195.0,2550.0
69269,724.0,172.0,896.0
69270,1425.0,1870.5,3295.5
69273,189.0,32.0,221.0
69275,853.0,141.0,994.0
69277,611.4,253.6,865.0
69279,1425.0,270.0,1695.0
69282,609.6,445.2,1054.8
69286,609.6,401.7,1011.3
69290,719.0,384.0,1103.0
69292,149.0,71.5,220.5
69294,176.0,27.0,203.0
69297,387.0,72.0,459.0
69300,249.0,118.0,367.0
69302,237.0,55.0,292.0
69303,249.0,110.0,359.0
69305,249.0,178.0,427.0
69307,249.0,175.0,424.0
69309,249.0,163.0,412.0
69311,249.0,110.0,359.0
69313,249.0,110.0,359.0
69315,237.0,55.0,292.0
69316,249.0,110.0,359.0
69318,249.0,110.0,359.0
69320,249.0,191.5,440.5
69322,856.84,266.0,1122.8400000000001
69324,237.0,80.0,317.0
69325,249.0,112.5,361.5
69327,332.0,124.0,456.0
69329,249.0,148.5,397.5
69331,560.7,14.0,574.7
69334,249.0,209.5,458.5
69336,249.0,140.0,389.0
69338,0.0,7.0,7.0
69339,249.0,162.5,411.5
69341,249.0,129.0,378.0
69343,249.0,181.5,430.5
69345,249.0,110.0,359.0
69347,249.0,145.0,394.0
69349,357.0,22.0,379.0
69351,357.0,39.0,396.0
69353,604.8,105.0,709.8
69358,456.0,280.0,736.0
