id,bookings_checked_in,bookings_no_showed,bookings_canceled,average_lead_time,days_since_creation,distribution_channel,persons_nights,room_nights
81589,1,0,0,21,25,Travel Agent/Operator,3,3
81590,1,0,0,18,25,Corporate,2,2
81591,1,0,0,14,25,Travel Agent/Operator,3,3
81592,1,0,0,99,25,Travel Agent/Operator,6,3
81594,1,0,0,38,25,Direct,3,3
81595,1,0,0,2,25,Travel Agent/Operator,1,1
81597,1,0,0,2,25,Travel Agent/Operator,1,1
81599,1,0,0,2,25,Travel Agent/Operator,1,1
81601,1,0,0,2,25,Travel Agent/Operator,1,1
81602,1,0,0,2,25,Travel Agent/Operator,1,1
81604,1,0,0,18,25,Travel Agent/Operator,3,3
81605,1,0,0,5,25,Travel Agent/Operator,1,1
81606,1,0,0,26,25,Travel Agent/Operator,8,4
81608,1,0,0,5,25,Electronic Distribution,3,3
81610,1,0,0,2,25,Travel Agent/Operator,1,1
81611,1,0,0,35,25,Direct,1,1
81612,1,0,0,35,25,Direct,1,1
81613,1,0,0,35,25,Direct,1,1
81614,1,0,0,9,25,Corporate,2,1
81616,1,0,0,0,25,Travel Agent/Operator,1,1
81617,1,0,0,13,25,Travel Agent/Operator,8,4
81619,1,0,0,13,25,Electronic Distribution,1,1
81620,1,0,0,1,25,Travel Agent/Operator,12,4
81623,1,0,0,95,25,Travel Agent/Operator,14,7
81625,1,0,0,66,25,Travel Agent/Operator,14,7
81627,1,0,0,66,25,Travel Agent/Operator,14,7
81630,1,0,0,0,25,Direct,1,1
81631,1,0,0,35,24,Travel Agent/Operator,10,5
81633,1,0,0,3,24,Travel Agent/Operator,3,3
81634,1,0,0,5,24,Travel Agent/Operator,16,8
81636,1,0,0,22,24,Corporate,16,8
81638,1,0,0,57,24,Travel Agent/Operator,14,7
81640,1,0,0,64,24,Travel Agent/Operator,8,4
81642,1,0,0,14,24,Corporate,4,4
81643,1,0,0,7,24,Corporate,1,1
81644,1,0,0,22,24,Direct,3,3
81645,1,0,0,12,24,Travel Agent/Operator,8,4
81647,1,0,0,22,24,Direct,3,3
81648,1,0,0,29,24,Travel Agent/Operator,3,3
81649,1,0,0,5,24,Travel Agent/Operator,2,2
81650,1,0,0,5,24,Travel Agent/Operator,2,2
81651,1,0,0,0,24,Corporate,1,1
81652,1,0,0,5,24,Travel Agent/Operator,12,6
81654,1,0,0,11,24,Travel Agent/Operator,24,6
81658,1,0,0,0,24,Direct,8,4
81660,1,0,0,2,24,Travel Agent/Operator,8,4
81661,1,0,0,2,24,Travel Agent/Operator,4,4
81662,1,0,0,253,24,Travel Agent/Operator,8,4
81664,1,0,0,253,24,Travel Agent/Operator,8,4
81666,1,0,0,3,24,Travel Agent/Operator,2,2
81667,1,0,0,3,24,Travel Agent/Operator,4,2
81669,1,0,0,22,24,Corporate,16,8
81671,1,0,0,53,24,Travel Agent/Operator,8,4
81673,1,0,0,26,24,Travel Agent/Operator,8,4
81675,1,0,0,22,24,Corporate,8,8
81676,1,0,0,5,24,Travel Agent/Operator,18,6
81679,1,0,0,5,24,Travel Agent/Operator,18,6
81682,1,0,0,1,24,Direct,1,1
81683,1,0,0,30,24,Direct,4,2
81685,1,0,0,83,24,Travel Agent/Operator,15,5
81688,1,0,0,83,24,Travel Agent/Operator,15,5
81691,1,0,0,24,24,Travel Agent/Operator,8,4
81693,1,0,0,23,24,Travel Agent/Operator,8,4
81695,2,0,0,3,24,Travel Agent/Operator,3,3
81696,1,0,0,26,23,Travel Agent/Operator,10,5
81698,1,0,0,26,23,Travel Agent/Operator,10,5
81700,1,0,0,93,23,Corporate,6,6
81701,1,0,0,55,23,Travel Agent/Operator,6,6
81702,1,0,0,57,23,Travel Agent/Operator,4,2
81704,1,0,0,44,23,Travel Agent/Operator,3,3
81705,1,0,0,44,23,Travel Agent/Operator,3,3
81706,1,0,0,11,23,Travel Agent/Operator,4,4
81707,2,0,0,7,23,Electronic Distribution,2,2
81708,1,0,0,4,23,Travel Agent/Operator,1,1
81709,1,0,0,97,23,Travel Agent/Operator,3,3
81710,1,0,0,3,23,Travel Agent/Operator,14,7
81712,1,0,0,97,23,Travel Agent/Operator,3,3
81713,1,0,0,97,23,Travel Agent/Operator,3,3
81714,1,0,0,97,23,Travel Agent/Operator,3,3
81715,1,0,0,7,23,Electronic Distribution,1,1
81716,1,0,0,9,23,Travel Agent/Operator,4,2
81718,1,0,0,38,23,Travel Agent/Operator,4,2
81720,1,0,0,18,23,Electronic Distribution,1,1
81721,1,0,0,19,23,Travel Agent/Operator,6,3
81723,1,0,0,62,23,Direct,9,3
81726,1,0,0,19,23,Travel Agent/Operator,6,3
81728,1,0,0,19,23,Travel Agent/Operator,6,3
81730,1,0,0,21,23,Travel Agent/Operator,2,1
81731,1,0,0,29,23,Travel Agent/Operator,8,2
81733,1,0,0,24,23,Travel Agent/Operator,13,13
81734,1,0,0,6,23,Direct,6,3
81736,1,0,0,0,23,Direct,4,2
81738,1,0,0,4,23,Travel Agent/Operator,5,5
81739,1,0,0,38,23,Travel Agent/Operator,14,7
81741,1,0,0,2,23,Direct,12,6
81743,1,0,0,2,23,Direct,12,6
81745,1,0,0,6,23,Travel Agent/Operator,3,3
81747,1,0,0,4,23,Travel Agent/Operator,5,5
81748,1,0,0,5,23,Travel Agent/Operator,7,7
81749,1,0,0,21,23,Travel Agent/Operator,6,3
81751,1,0,0,1,23,Travel Agent/Operator,3,1
81754,1,0,0,51,23,Travel Agent/Operator,6,3
81756,1,0,0,21,23,Travel Agent/Operator,1,1
81757,1,0,0,30,23,Direct,3,1
81760,1,0,0,15,23,Travel Agent/Operator,12,4
81762,1,0,0,15,23,Travel Agent/Operator,12,4
81765,1,0,0,15,23,Travel Agent/Operator,12,4
81768,1,0,0,18,23,Electronic Distribution,8,4
81770,1,0,0,44,23,Travel Agent/Operator,3,3
81771,1,0,0,44,23,Travel Agent/Operator,3,3
81772,1,0,0,1,23,Direct,2,2
81773,1,0,0,44,23,Travel Agent/Operator,3,3
81774,1,0,0,48,22,Travel Agent/Operator,6,3
81776,1,0,0,44,22,Travel Agent/Operator,4,4
81777,1,0,0,44,22,Travel Agent/Operator,4,4
81778,1,0,0,44,22,Travel Agent/Operator,4,4
81779,1,0,0,44,22,Travel Agent/Operator,4,4
81780,1,0,0,44,22,Travel Agent/Operator,4,4
81781,1,0,0,44,22,Travel Agent/Operator,4,4
81782,1,0,0,44,22,Travel Agent/Operator,4,4
81783,1,0,0,44,22,Travel Agent/Operator,4,4
81784,1,0,0,30,22,Travel Agent/Operator,8,4
81786,1,0,0,80,22,Travel Agent/Operator,8,4
81788,1,0,0,29,22,Travel Agent/Operator,3,3
81789,1,0,0,29,22,Travel Agent/Operator,6,3
81791,1,0,0,27,22,Travel Agent/Operator,8,4
81793,1,0,0,5,22,Direct,2,1
81794,1,0,0,24,22,Travel Agent/Operator,6,3
81796,1,0,0,7,22,Travel Agent/Operator,3,3
81797,1,0,0,2,22,Direct,2,1
81798,1,0,0,5,22,Travel Agent/Operator,3,3
81799,1,0,0,80,22,Travel Agent/Operator,8,4
81801,1,0,0,6,22,Direct,3,3
81802,1,0,0,35,22,Travel Agent/Operator,2,1
81804,1,0,0,21,22,Travel Agent/Operator,6,6
81805,1,0,0,136,22,Direct,6,3
81807,1,0,0,29,22,Travel Agent/Operator,6,3
81809,1,0,0,73,22,Travel Agent/Operator,4,2
81811,1,0,0,61,22,Travel Agent/Operator,9,3
81814,1,0,0,70,22,Travel Agent/Operator,6,3
81816,1,0,0,1,22,Corporate,4,2
81818,1,0,0,27,22,Travel Agent/Operator,8,4
81820,1,0,0,13,22,Travel Agent/Operator,9,3
81823,1,0,0,45,22,Travel Agent/Operator,6,3
81826,1,0,0,199,22,Direct,6,3
81827,1,0,0,199,22,Direct,6,3
81830,1,0,0,26,22,Direct,14,7
81832,1,0,0,1,22,Direct,6,2
81835,1,0,0,4,22,Travel Agent/Operator,9,3
81838,1,0,0,76,22,Travel Agent/Operator,6,3
81840,1,0,0,46,22,Travel Agent/Operator,8,4
81842,1,0,0,5,22,Direct,2,1
81844,1,0,0,4,22,Travel Agent/Operator,9,3
81847,1,0,0,46,22,Travel Agent/Operator,12,4
81850,1,0,0,16,22,Travel Agent/Operator,2,1
81852,1,0,0,16,22,Travel Agent/Operator,3,1
81855,1,0,0,1,22,Travel Agent/Operator,6,2
81858,1,0,0,46,22,Travel Agent/Operator,8,4
81860,1,0,0,28,22,Travel Agent/Operator,9,3
81863,1,0,0,334,22,Travel Agent/Operator,4,2
81865,1,0,0,334,22,Travel Agent/Operator,4,2
81867,1,0,0,51,22,Travel Agent/Operator,6,3
81869,1,0,0,31,22,Direct,12,3
81873,1,0,0,36,22,Travel Agent/Operator,9,3
81876,1,0,0,29,22,Travel Agent/Operator,4,4
81877,1,0,0,29,22,Travel Agent/Operator,8,4
81879,1,0,0,4,22,Direct,3,1
81882,1,0,0,29,22,Travel Agent/Operator,8,4
81884,1,0,0,281,22,Travel Agent/Operator,6,3
81887,1,0,0,32,22,Direct,3,1
81891,1,0,0,32,22,Direct,4,1
81895,1,0,0,54,22,Direct,4,2
81897,1,0,0,5,22,Travel Agent/Operator,8,4
81899,1,0,0,28,22,Direct,9,3
81902,1,0,0,5,22,Direct,2,1
81903,1,0,0,17,22,Travel Agent/Operator,12,3
81907,1,0,0,26,22,Travel Agent/Operator,3,1
81910,1,0,0,72,22,Travel Agent/Operator,6,3
81912,1,0,0,122,22,Travel Agent/Operator,6,3
81914,1,0,0,122,22,Travel Agent/Operator,6,3
81916,1,0,0,3,22,Direct,1,1
81917,1,0,0,122,22,Travel Agent/Operator,6,3
81919,1,0,0,53,22,Travel Agent/Operator,6,3
81921,1,0,0,133,22,Travel Agent/Operator,12,4
81923,1,0,0,53,22,Travel Agent/Operator,6,3
81925,1,0,0,133,22,Travel Agent/Operator,8,4
81926,1,0,0,29,22,Travel Agent/Operator,9,3
81929,1,0,0,53,22,Travel Agent/Operator,6,3
81931,1,0,0,70,22,Travel Agent/Operator,9,3
81934,1,0,0,29,22,Corporate,3,1
81938,1,0,0,30,22,Direct,6,3
81940,1,0,0,73,22,Travel Agent/Operator,4,2
81942,1,0,0,0,22,Direct,4,2
81943,1,0,0,29,22,Travel Agent/Operator,6,3
81945,1,0,0,71,22,Travel Agent/Operator,6,3
81947,1,0,0,84,22,Travel Agent/Operator,5,5
81948,1,0,0,12,22,Travel Agent/Operator,4,4
81949,1,0,0,71,22,Travel Agent/Operator,6,3
81951,1,0,0,0,22,Direct,2,2
81952,1,0,0,15,22,Travel Agent/Operator,2,1
81954,1,0,0,31,22,Direct,12,6
81956,1,0,0,165,22,Direct,6,3
81958,1,0,0,205,22,Travel Agent/Operator,4,2
81960,1,0,0,41,22,Travel Agent/Operator,2,1
81962,1,0,0,40,22,Travel Agent/Operator,8,4
81964,1,0,0,281,22,Travel Agent/Operator,6,3
81966,1,0,0,15,22,Travel Agent/Operator,3,3
81967,1,0,0,40,22,Travel Agent/Operator,8,4
81969,1,0,0,41,22,Travel Agent/Operator,6,3
81971,1,0,0,23,22,Direct,9,3
81974,1,0,0,21,22,Travel Agent/Operator,4,2
81976,1,0,0,44,22,Travel Agent/Operator,4,4
81977,1,0,0,26,22,Travel Agent/Operator,6,3
81980,1,0,0,33,22,Direct,2,1
81982,1,0,0,35,22,Travel Agent/Operator,3,3
81983,1,0,0,10,22,Travel Agent/Operator,1,1
81984,1,0,0,55,22,Travel Agent/Operator,6,3
81986,1,0,0,6,22,Direct,8,4
81989,1,0,0,1,22,Direct,4,2
81990,1,0,0,28,22,Travel Agent/Operator,6,3
81992,1,0,0,35,22,Travel Agent/Operator,8,4
81994,1,0,0,25,22,Direct,12,4
81997,1,0,0,4,22,Direct,2,1
81999,1,0,0,63,22,Travel Agent/Operator,12,6
82001,1,0,0,1,22,Direct,4,2
82003,1,0,0,1,22,Direct,2,2
82004,1,0,0,29,22,Travel Agent/Operator,3,1
82007,1,0,0,79,21,Travel Agent/Operator,6,2
82010,1,0,0,36,21,Corporate,5,5
82011,1,0,0,0,21,Travel Agent/Operator,3,1
82013,1,0,0,40,21,Travel Agent/Operator,4,2
82014,1,0,0,22,21,Travel Agent/Operator,27,9
82017,1,0,0,51,21,Travel Agent/Operator,10,5
82019,1,0,0,11,21,Direct,1,1
82020,1,0,0,22,21,Travel Agent/Operator,6,3
82022,1,0,0,250,21,Travel Agent/Operator,9,3
82025,1,0,0,1,21,Travel Agent/Operator,14,7
82027,1,0,0,44,21,Direct,2,1
82029,1,0,0,241,21,Travel Agent/Operator,6,3
82031,1,0,0,67,21,Travel Agent/Operator,9,3
82034,1,0,0,149,21,Direct,6,2
82037,1,0,0,67,21,Travel Agent/Operator,6,3
82039,1,0,0,250,21,Travel Agent/Operator,9,3
82042,1,0,0,11,21,Travel Agent/Operator,2,1
82044,1,0,0,0,21,Travel Agent/Operator,6,3
82046,1,0,0,2,21,Travel Agent/Operator,8,4
82049,1,0,0,11,21,Direct,4,2
82051,1,0,0,58,21,Travel Agent/Operator,8,4
82053,1,0,0,120,21,Travel Agent/Operator,6,3
82055,1,0,0,28,21,Travel Agent/Operator,2,1
82057,1,0,0,70,21,Travel Agent/Operator,10,5
82059,1,0,0,47,21,Travel Agent/Operator,12,4
82062,1,0,0,97,21,Travel Agent/Operator,6,3
82064,1,0,0,34,21,Travel Agent/Operator,4,2
82066,1,0,0,22,21,Travel Agent/Operator,8,4
82068,1,0,0,24,21,Travel Agent/Operator,6,3
82070,1,0,0,89,21,Travel Agent/Operator,8,4
82073,1,0,0,250,21,Travel Agent/Operator,6,3
82075,1,0,0,7,21,Travel Agent/Operator,8,4
82076,1,0,0,39,21,Direct,18,6
82079,1,0,0,39,21,Direct,18,6
82082,1,0,0,18,21,Direct,2,1
82084,1,0,0,48,21,Travel Agent/Operator,4,2
82086,1,0,0,11,21,Direct,1,1
82087,1,0,0,8,21,Travel Agent/Operator,6,3
82089,1,0,0,22,20,Travel Agent/Operator,6,3
82091,1,0,0,3,20,Corporate,1,1
82092,1,0,0,51,20,Travel Agent/Operator,6,3
82094,1,0,0,16,20,Travel Agent/Operator,2,2
82095,1,0,0,16,20,Travel Agent/Operator,2,2
82096,1,0,0,16,20,Travel Agent/Operator,2,2
82097,1,0,0,76,20,Travel Agent/Operator,14,7
82099,1,0,0,11,20,Travel Agent/Operator,1,1
82100,1,0,0,11,20,Travel Agent/Operator,1,1
82101,1,0,0,12,20,Travel Agent/Operator,1,1
82102,1,0,0,12,20,Electronic Distribution,2,2
82103,1,0,0,30,20,Travel Agent/Operator,10,5
82105,1,0,0,10,20,Corporate,1,1
82106,1,0,0,7,20,Travel Agent/Operator,1,1
82107,1,0,0,7,20,Travel Agent/Operator,1,1
82108,1,0,0,6,20,Travel Agent/Operator,1,1
82109,1,0,0,7,20,Electronic Distribution,1,1
82110,1,0,0,9,20,Electronic Distribution,4,2
82112,1,0,0,2,20,Electronic Distribution,2,2
82113,1,0,0,0,20,Direct,4,2
82114,1,0,0,20,20,Travel Agent/Operator,10,5
82115,1,0,0,13,20,Electronic Distribution,1,1
82116,1,0,0,80,20,Travel Agent/Operator,15,5
82119,1,0,0,20,20,Travel Agent/Operator,5,5
82120,1,0,0,0,20,Direct,2,2
82121,1,0,0,77,20,Travel Agent/Operator,10,5
82123,1,0,0,14,20,Travel Agent/Operator,2,1
82125,1,0,0,32,20,Travel Agent/Operator,8,4
82127,1,0,0,50,20,Travel Agent/Operator,10,5
82130,1,0,0,11,20,Travel Agent/Operator,2,2
82131,1,0,0,42,20,Travel Agent/Operator,14,7
82133,1,0,0,1,20,Travel Agent/Operator,1,1
82134,1,0,0,1,20,Travel Agent/Operator,1,1
82135,1,0,0,4,20,Travel Agent/Operator,8,4
82137,1,0,0,10,20,Travel Agent/Operator,8,4
82139,1,0,0,10,19,Corporate,2,2
82140,1,0,0,31,19,Travel Agent/Operator,12,4
82143,1,0,0,20,19,Travel Agent/Operator,3,3
82144,1,0,0,14,19,Travel Agent/Operator,2,2
82145,1,0,0,20,19,Travel Agent/Operator,3,3
82146,1,0,0,4,19,Travel Agent/Operator,2,2
82147,1,0,0,1,19,Travel Agent/Operator,2,2
82148,1,0,0,7,19,Travel Agent/Operator,2,2
82149,1,0,0,5,19,Corporate,2,2
82150,1,0,0,0,19,Direct,2,1
82152,1,0,0,4,19,Corporate,1,1
82153,1,0,0,5,19,Travel Agent/Operator,1,1
82154,1,0,0,5,19,Travel Agent/Operator,1,1
82155,1,0,0,14,19,Travel Agent/Operator,12,6
82156,1,0,0,20,19,Travel Agent/Operator,2,2
82157,1,0,0,12,19,Travel Agent/Operator,2,2
82158,1,0,0,24,19,Travel Agent/Operator,2,2
82159,1,0,0,11,19,Travel Agent/Operator,2,2
82160,1,0,0,0,19,Direct,2,1
82162,1,0,0,19,19,Travel Agent/Operator,14,7
82164,1,0,0,0,19,Direct,2,1
82165,1,0,0,26,18,Travel Agent/Operator,3,3
82166,1,0,0,26,18,Travel Agent/Operator,3,3
82167,1,0,0,26,18,Travel Agent/Operator,3,3
82168,1,0,0,20,18,Travel Agent/Operator,3,3
82169,1,0,0,19,18,Electronic Distribution,4,4
82170,1,0,0,19,18,Electronic Distribution,4,4
82171,1,0,0,20,18,Travel Agent/Operator,3,3
82172,1,0,0,0,18,Direct,1,1
82173,1,0,0,27,18,Travel Agent/Operator,4,4
82174,1,0,0,6,18,Electronic Distribution,3,3
82176,1,0,0,193,18,Travel Agent/Operator,14,7
82178,1,0,0,6,18,Corporate,1,1
82179,1,0,0,6,18,Travel Agent/Operator,2,2
82180,1,0,0,23,18,Direct,1,1
82181,1,0,0,2,18,Travel Agent/Operator,1,1
82182,1,0,0,23,18,Direct,1,1
82183,1,0,0,4,18,Travel Agent/Operator,10,5
82185,1,0,0,23,18,Direct,1,1
82186,2,0,0,4,18,Direct,2,2
82187,1,0,0,28,18,Travel Agent/Operator,1,1
82188,1,0,0,0,18,Direct,1,1
82190,1,0,0,0,18,Direct,6,3
82192,1,0,0,6,18,Electronic Distribution,4,2
82194,1,0,0,6,18,Travel Agent/Operator,2,2
82195,1,0,0,0,18,Corporate,2,1
82196,1,0,0,76,18,Travel Agent/Operator,6,3
82198,1,0,0,48,18,Travel Agent/Operator,12,6
82200,1,0,0,14,18,Direct,6,3
82202,1,0,0,5,18,Direct,4,2
82204,1,0,0,5,17,Direct,8,4
82206,1,0,0,5,17,Direct,8,4
82208,1,0,0,0,17,Travel Agent/Operator,1,1
82209,1,0,0,1,17,Travel Agent/Operator,8,4
82211,1,0,0,16,17,Electronic Distribution,1,1
82212,1,0,0,226,17,Travel Agent/Operator,10,5
82214,1,0,0,226,17,Travel Agent/Operator,10,5
82216,1,0,0,226,17,Travel Agent/Operator,10,5
82218,1,0,0,13,17,Direct,3,3
82219,1,0,0,13,17,Travel Agent/Operator,6,3
82222,1,0,0,8,17,Corporate,1,1
82223,1,0,0,9,17,Travel Agent/Operator,4,4
82224,1,0,0,56,17,Direct,2,2
82225,1,0,0,19,17,Travel Agent/Operator,4,4
82226,1,0,0,9,17,Travel Agent/Operator,4,4
82227,1,0,0,24,17,Travel Agent/Operator,1,1
82228,1,0,0,33,17,Travel Agent/Operator,8,4
82230,1,0,0,5,17,Travel Agent/Operator,6,3
82232,1,0,0,0,17,Direct,8,4
82234,1,0,0,15,16,Travel Agent/Operator,16,8
82236,1,0,0,13,16,Travel Agent/Operator,16,4
82238,1,0,0,8,16,Travel Agent/Operator,2,2
82239,1,0,0,8,16,Travel Agent/Operator,15,5
82242,1,0,0,7,16,Travel Agent/Operator,8,8
82243,1,0,0,9,16,Travel Agent/Operator,2,2
82244,1,0,0,10,16,Travel Agent/Operator,4,2
82246,2,0,0,5,16,Travel Agent/Operator,3,3
82247,1,0,0,10,16,Travel Agent/Operator,2,2
82248,1,0,0,0,16,Travel Agent/Operator,2,1
82251,1,0,0,8,16,Travel Agent/Operator,2,2
82252,1,0,0,8,16,Travel Agent/Operator,2,2
82253,1,0,0,11,16,Corporate,1,1
82254,1,0,0,11,16,Corporate,1,1
82255,1,0,0,21,16,Corporate,6,3
82257,1,0,0,1,16,Direct,3,3
82258,1,0,0,4,16,Travel Agent/Operator,6,6
82259,1,0,0,9,16,Travel Agent/Operator,3,3
82260,1,0,0,20,16,Travel Agent/Operator,4,2
82262,1,0,0,19,16,Travel Agent/Operator,12,12
82263,1,0,0,17,16,Travel Agent/Operator,5,5
82264,1,0,0,103,16,Direct,12,6
82266,1,0,0,20,16,Travel Agent/Operator,6,6
82267,1,0,0,10,16,Travel Agent/Operator,2,2
82268,1,0,0,0,16,Direct,6,3
82270,1,0,0,0,16,Direct,9,3
82273,1,0,0,20,16,Travel Agent/Operator,2,2
82274,2,0,0,5,16,Travel Agent/Operator,4,3
82275,1,0,0,0,16,Travel Agent/Operator,2,2
82276,1,0,0,17,15,Travel Agent/Operator,6,3
82278,1,0,0,81,15,Travel Agent/Operator,2,1
82280,1,0,0,1,15,Travel Agent/Operator,2,2
82281,1,0,0,24,15,Direct,4,4
82282,1,0,0,251,15,Travel Agent/Operator,2,2
82283,1,0,0,180,15,Travel Agent/Operator,1,1
82284,1,0,0,35,15,Travel Agent/Operator,10,5
82286,1,0,0,19,15,Travel Agent/Operator,6,3
82288,1,0,0,189,15,Direct,15,5
82291,1,0,0,72,15,Travel Agent/Operator,6,2
82294,1,0,0,24,15,Direct,3,1
82297,1,0,0,25,15,Travel Agent/Operator,6,2
82300,1,0,0,78,15,Direct,4,2
82302,1,0,0,16,15,Travel Agent/Operator,4,2
82304,1,0,0,60,15,Travel Agent/Operator,4,2
82306,1,0,0,77,15,Travel Agent/Operator,8,4
82308,1,0,0,87,15,Travel Agent/Operator,4,2
82310,1,0,0,40,15,Travel Agent/Operator,6,2
82314,1,0,0,24,15,Travel Agent/Operator,6,3
82316,1,0,0,17,15,Travel Agent/Operator,8,4
82318,1,0,0,17,15,Travel Agent/Operator,8,4
82320,1,0,0,12,15,Direct,4,2
82322,1,0,0,19,15,Travel Agent/Operator,8,4
82324,1,0,0,24,15,Travel Agent/Operator,2,1
82326,1,0,0,5,15,Travel Agent/Operator,2,2
82327,1,0,0,19,15,Travel Agent/Operator,4,2
82329,1,0,0,9,15,Travel Agent/Operator,2,1
82332,1,0,0,2,15,Travel Agent/Operator,4,1
82336,1,0,0,29,15,Direct,8,2
82340,1,0,0,9,15,Travel Agent/Operator,1,1
82341,1,0,0,240,15,Travel Agent/Operator,6,3
82343,1,0,0,240,15,Travel Agent/Operator,9,3
82346,1,0,0,240,15,Travel Agent/Operator,6,3
82348,1,0,0,240,15,Travel Agent/Operator,3,3
82349,1,0,0,6,15,Direct,4,2
82351,1,0,0,3,15,Direct,2,1
82353,1,0,0,74,15,Travel Agent/Operator,4,2
82355,1,0,0,109,15,Travel Agent/Operator,1,1
82356,1,0,0,22,15,Direct,4,1
82360,1,0,0,51,15,Travel Agent/Operator,12,4
82363,1,0,0,17,15,Direct,6,2
82366,1,0,0,28,15,Travel Agent/Operator,10,5
82368,1,0,0,29,15,Travel Agent/Operator,10,5
82370,1,0,0,3,15,Corporate,6,2
82374,1,0,0,118,15,Travel Agent/Operator,3,3
82375,1,0,0,19,15,Travel Agent/Operator,4,2
82377,1,0,0,11,15,Direct,4,2
82379,1,0,0,26,15,Travel Agent/Operator,21,7
82382,1,0,0,36,15,Travel Agent/Operator,4,2
82384,1,0,0,7,15,Travel Agent/Operator,2,1
82386,1,0,0,22,15,Direct,3,1
82389,1,0,0,0,15,Direct,2,1
82390,1,0,0,96,15,Travel Agent/Operator,4,2
82392,1,0,0,17,15,Travel Agent/Operator,12,4
82395,1,0,0,68,15,Direct,3,1
82398,1,0,0,5,15,Direct,2,1
82399,2,0,0,5,15,Direct,5,2
82400,1,0,0,79,14,Travel Agent/Operator,4,2
82402,1,0,0,30,14,Travel Agent/Operator,4,2
82404,1,0,0,67,14,Travel Agent/Operator,4,1
82408,1,0,0,2,14,Travel Agent/Operator,3,1
82411,1,0,0,62,14,Travel Agent/Operator,6,3
82413,1,0,0,62,14,Travel Agent/Operator,6,3
82415,1,0,0,62,14,Travel Agent/Operator,6,3
82417,1,0,0,4,14,Travel Agent/Operator,2,1
82419,1,0,0,62,14,Travel Agent/Operator,6,3
82421,1,0,0,62,14,Travel Agent/Operator,6,3
82423,1,0,0,62,14,Travel Agent/Operator,6,3
82425,1,0,0,62,14,Travel Agent/Operator,9,3
82428,1,0,0,52,14,Travel Agent/Operator,2,1
82431,1,0,0,12,14,Travel Agent/Operator,2,1
82432,1,0,0,2,14,Travel Agent/Operator,4,2
82433,1,0,0,62,14,Travel Agent/Operator,6,3
82435,1,0,0,15,14,Travel Agent/Operator,6,3
82437,1,0,0,62,14,Travel Agent/Operator,6,3
82439,1,0,0,16,14,Travel Agent/Operator,4,2
82441,1,0,0,12,14,Travel Agent/Operator,8,4
82443,1,0,0,14,14,Travel Agent/Operator,10,5
82445,1,0,0,9,14,Direct,4,2
82447,1,0,0,134,14,Travel Agent/Operator,6,6
82448,1,0,0,4,14,Direct,8,2
82449,1,0,0,101,14,Travel Agent/Operator,3,3
82452,1,0,0,91,14,Travel Agent/Operator,6,3
82454,1,0,0,60,14,Travel Agent/Operator,8,4
82456,1,0,0,3,14,Direct,4,2
82458,1,0,0,23,14,Travel Agent/Operator,4,2
82460,1,0,0,62,14,Travel Agent/Operator,6,3
82462,1,0,0,7,14,Travel Agent/Operator,6,3
82464,1,0,0,196,14,Travel Agent/Operator,6,3
82468,1,0,0,23,14,Direct,4,2
82470,1,0,0,11,14,Travel Agent/Operator,6,2
82473,1,0,0,0,14,Direct,8,4
82475,1,0,0,0,14,Direct,8,4
82477,1,0,0,30,14,Travel Agent/Operator,8,4
82479,1,0,0,30,14,Travel Agent/Operator,12,4
82481,1,0,0,0,14,Travel Agent/Operator,2,1
82483,1,0,0,0,14,Direct,4,2
82484,1,0,0,30,14,Travel Agent/Operator,12,4
82487,1,0,0,28,14,Travel Agent/Operator,8,4
82489,1,0,0,30,14,Travel Agent/Operator,8,4
82491,1,0,0,28,14,Travel Agent/Operator,8,4
82493,1,0,0,61,14,Travel Agent/Operator,8,4
82495,1,0,0,33,13,Travel Agent/Operator,15,5
82498,1,0,0,99,13,Travel Agent/Operator,6,3
82500,1,0,0,29,13,Travel Agent/Operator,30,10
82504,1,0,0,83,13,Travel Agent/Operator,3,1
82507,1,0,0,74,13,Travel Agent/Operator,3,1
82510,1,0,0,12,13,Direct,14,7
82512,1,0,0,3,13,Direct,1,1
82513,1,0,0,0,13,Corporate,1,1
82514,1,0,0,2,13,Electronic Distribution,2,2
82515,1,0,0,20,13,Travel Agent/Operator,8,4
82517,1,0,0,18,13,Corporate,1,1
82518,1,0,0,3,13,Direct,1,1
82519,1,0,0,3,13,Electronic Distribution,1,1
82520,1,0,0,18,13,Corporate,1,1
82521,1,0,0,13,13,Travel Agent/Operator,1,1
82522,1,0,0,0,13,Direct,1,1
82523,1,0,0,7,13,Travel Agent/Operator,9,3
82525,1,0,0,0,13,Corporate,1,1
82526,2,0,0,0,13,Travel Agent/Operator,2,2
82527,1,0,0,13,13,Travel Agent/Operator,2,1
82528,2,0,0,0,13,Travel Agent/Operator,2,2
82529,1,0,0,59,13,Travel Agent/Operator,8,4
82531,1,0,0,4,13,Direct,2,1
82532,1,0,0,4,13,Direct,2,1
82533,1,0,0,4,13,Direct,2,1
82534,1,0,0,4,13,Direct,2,1
82535,1,0,0,3,13,Direct,3,1
82538,1,0,0,58,13,Travel Agent/Operator,3,3
82539,1,0,0,58,13,Travel Agent/Operator,3,3
82540,1,0,0,4,13,Corporate,1,1
82541,1,0,0,12,13,Travel Agent/Operator,4,2
82544,1,0,0,4,13,Corporate,1,1
82545,1,0,0,101,12,Travel Agent/Operator,8,4
